"","site_no","Date","agency_cd","PRCP","SNOW","SNWD"
"446","US1CASB0001",2010-11-20,"NOAA",160,NA,NA
"447","US1CASB0001",2010-11-21,"NOAA",79,NA,NA
"448","US1CASB0001",2010-11-22,"NOAA",5,NA,NA
"449","US1CASB0001",2010-11-23,"NOAA",0,0,NA
"450","US1CASB0001",2010-11-24,"NOAA",8,NA,NA
"451","US1CASB0001",2010-11-25,"NOAA",0,0,NA
"452","US1CASB0001",2010-11-26,"NOAA",0,0,NA
"453","US1CASB0001",2010-11-27,"NOAA",0,0,NA
"454","US1CASB0001",2010-11-28,"NOAA",5,NA,NA
"455","US1CASB0001",2010-11-29,"NOAA",0,0,NA
"456","US1CASB0001",2010-11-30,"NOAA",0,0,NA
"457","US1CASB0001",2010-12-01,"NOAA",0,0,NA
"458","US1CASB0001",2010-12-02,"NOAA",0,0,NA
"459","US1CASB0001",2010-12-03,"NOAA",0,0,NA
"460","US1CASB0001",2010-12-04,"NOAA",8,NA,NA
"461","US1CASB0001",2010-12-05,"NOAA",3,NA,NA
"462","US1CASB0001",2010-12-06,"NOAA",135,NA,NA
"463","US1CASB0001",2010-12-07,"NOAA",3,NA,NA
"464","US1CASB0001",2010-12-08,"NOAA",0,0,NA
"465","US1CASB0001",2010-12-09,"NOAA",0,0,NA
"466","US1CASB0001",2010-12-10,"NOAA",0,0,NA
"467","US1CASB0001",2010-12-11,"NOAA",0,0,NA
"468","US1CASB0001",2010-12-12,"NOAA",0,0,NA
"469","US1CASB0001",2010-12-13,"NOAA",0,0,NA
"470","US1CASB0001",2010-12-14,"NOAA",0,NA,NA
"471","US1CASB0001",2010-12-15,"NOAA",0,0,NA
"472","US1CASB0001",2010-12-16,"NOAA",0,0,NA
"473","US1CASB0001",2010-12-17,"NOAA",43,NA,NA
"474","US1CASB0001",2010-12-18,"NOAA",312,NA,NA
"475","US1CASB0001",2010-12-19,"NOAA",904,NA,NA
"476","US1CASB0001",2010-12-20,"NOAA",572,NA,NA
"477","US1CASB0001",2010-12-21,"NOAA",122,NA,NA
"478","US1CASB0001",2010-12-22,"NOAA",366,NA,NA
"479","US1CASB0001",2010-12-23,"NOAA",41,NA,NA
"480","US1CASB0001",2010-12-24,"NOAA",8,NA,NA
"481","US1CASB0001",2010-12-25,"NOAA",5,NA,NA
"482","US1CASB0001",2010-12-26,"NOAA",264,NA,NA
"483","US1CASB0001",2010-12-27,"NOAA",5,NA,NA
"484","US1CASB0001",2010-12-28,"NOAA",0,0,NA
"485","US1CASB0001",2010-12-29,"NOAA",206,NA,NA
"486","US1CASB0001",2010-12-30,"NOAA",15,NA,NA
"487","US1CASB0001",2010-12-31,"NOAA",0,0,NA
"488","US1CASB0001",2011-01-01,"NOAA",0,0,NA
"489","US1CASB0001",2011-01-02,"NOAA",56,NA,NA
"490","US1CASB0001",2011-01-03,"NOAA",284,NA,NA
"491","US1CASB0001",2011-01-04,"NOAA",5,NA,NA
"492","US1CASB0001",2011-01-05,"NOAA",0,NA,NA
"493","US1CASB0001",2011-01-06,"NOAA",0,0,NA
"494","US1CASB0001",2011-01-07,"NOAA",0,0,NA
"495","US1CASB0001",2011-01-08,"NOAA",5,NA,NA
"496","US1CASB0001",2011-01-09,"NOAA",0,0,NA
"497","US1CASB0001",2011-01-10,"NOAA",0,0,NA
"498","US1CASB0001",2011-01-11,"NOAA",3,NA,NA
"499","US1CASB0001",2011-01-12,"NOAA",0,NA,NA
"500","US1CASB0001",2011-01-13,"NOAA",0,0,NA
"501","US1CASB0001",2011-01-14,"NOAA",0,0,NA
"502","US1CASB0001",2011-01-15,"NOAA",0,0,NA
"503","US1CASB0001",2011-01-16,"NOAA",0,0,NA
"504","US1CASB0001",2011-01-17,"NOAA",0,0,NA
"505","US1CASB0001",2011-01-18,"NOAA",0,0,NA
"506","US1CASB0001",2011-01-19,"NOAA",0,0,NA
"507","US1CASB0001",2011-01-20,"NOAA",0,0,NA
"508","US1CASB0001",2011-01-21,"NOAA",0,0,NA
"509","US1CASB0001",2011-01-22,"NOAA",0,0,NA
"510","US1CASB0001",2011-01-23,"NOAA",0,0,NA
"511","US1CASB0001",2011-01-24,"NOAA",0,0,NA
"512","US1CASB0001",2011-01-25,"NOAA",0,0,NA
"513","US1CASB0001",2011-01-26,"NOAA",0,0,NA
"514","US1CASB0001",2011-01-27,"NOAA",0,0,NA
"515","US1CASB0001",2011-01-28,"NOAA",0,0,NA
"516","US1CASB0001",2011-01-29,"NOAA",0,0,NA
"517","US1CASB0001",2011-01-30,"NOAA",0,NA,NA
"518","US1CASB0001",2011-01-31,"NOAA",66,NA,NA
"519","US1CASB0001",2011-02-01,"NOAA",0,0,NA
"520","US1CASB0001",2011-02-02,"NOAA",0,0,NA
"521","US1CASB0001",2011-02-03,"NOAA",0,0,NA
"522","US1CASB0001",2011-02-04,"NOAA",0,0,NA
"523","US1CASB0001",2011-02-05,"NOAA",0,0,NA
"524","US1CASB0001",2011-02-06,"NOAA",0,0,NA
"525","US1CASB0001",2011-02-07,"NOAA",0,0,NA
"526","US1CASB0001",2011-02-08,"NOAA",0,0,NA
"527","US1CASB0001",2011-02-09,"NOAA",0,0,NA
"528","US1CASB0001",2011-02-10,"NOAA",0,0,NA
"529","US1CASB0001",2011-02-11,"NOAA",0,0,NA
"530","US1CASB0001",2011-02-12,"NOAA",0,0,NA
"531","US1CASB0001",2011-02-13,"NOAA",0,0,NA
"532","US1CASB0001",2011-02-14,"NOAA",0,0,NA
"533","US1CASB0001",2011-02-15,"NOAA",38,NA,NA
"534","US1CASB0001",2011-02-16,"NOAA",99,NA,NA
"535","US1CASB0001",2011-02-17,"NOAA",58,NA,NA
"536","US1CASB0001",2011-02-18,"NOAA",8,NA,NA
"537","US1CASB0001",2011-02-19,"NOAA",310,NA,NA
"538","US1CASB0001",2011-02-20,"NOAA",208,NA,NA
"539","US1CASB0001",2011-02-21,"NOAA",5,NA,NA
"540","US1CASB0001",2011-02-22,"NOAA",0,0,NA
"541","US1CASB0001",2011-02-23,"NOAA",0,0,NA
"542","US1CASB0001",2011-02-24,"NOAA",0,0,NA
"543","US1CASB0001",2011-02-25,"NOAA",0,0,NA
"544","US1CASB0001",2011-02-26,"NOAA",340,NA,NA
"545","US1CASB0001",2011-02-27,"NOAA",0,0,NA
"546","US1CASB0001",2011-02-28,"NOAA",0,0,NA
"547","US1CASB0001",2011-03-01,"NOAA",0,0,NA
"548","US1CASB0001",2011-03-02,"NOAA",28,NA,NA
"549","US1CASB0001",2011-03-03,"NOAA",53,NA,NA
"550","US1CASB0001",2011-03-04,"NOAA",5,NA,NA
"551","US1CASB0001",2011-03-05,"NOAA",0,0,NA
"552","US1CASB0001",2011-03-06,"NOAA",0,0,NA
"553","US1CASB0001",2011-03-07,"NOAA",0,NA,NA
"554","US1CASB0001",2011-03-08,"NOAA",0,0,NA
"555","US1CASB0001",2011-03-09,"NOAA",0,0,NA
"556","US1CASB0001",2011-03-10,"NOAA",0,0,NA
"557","US1CASB0001",2011-03-11,"NOAA",0,0,NA
"558","US1CASB0001",2011-03-12,"NOAA",0,0,NA
"559","US1CASB0001",2011-03-13,"NOAA",0,0,NA
"560","US1CASB0001",2011-03-14,"NOAA",NA,NA,NA
"561","US1CASB0001",2011-03-15,"NOAA",0,0,NA
"562","US1CASB0001",2011-03-16,"NOAA",0,0,NA
"563","US1CASB0001",2011-03-17,"NOAA",0,0,NA
"564","US1CASB0001",2011-03-18,"NOAA",0,0,NA
"565","US1CASB0001",2011-03-19,"NOAA",20,NA,NA
"566","US1CASB0001",2011-03-20,"NOAA",643,NA,NA
"567","US1CASB0001",2011-03-21,"NOAA",617,NA,NA
"568","US1CASB0001",2011-03-22,"NOAA",5,NA,NA
"569","US1CASB0001",2011-03-23,"NOAA",58,NA,NA
"570","US1CASB0001",2011-03-24,"NOAA",58,NA,NA
"571","US1CASB0001",2011-03-25,"NOAA",208,NA,NA
"572","US1CASB0001",2011-03-26,"NOAA",5,NA,NA
"573","US1CASB0001",2011-03-27,"NOAA",33,NA,NA
"574","US1CASB0001",2011-03-28,"NOAA",0,0,NA
"575","US1CASB0001",2011-03-29,"NOAA",0,0,NA
"576","US1CASB0001",2011-03-30,"NOAA",0,0,NA
"577","US1CASB0001",2011-03-31,"NOAA",0,0,NA
"578","US1CASB0001",2011-04-01,"NOAA",0,0,NA
"579","US1CASB0001",2011-04-02,"NOAA",5,NA,NA
"580","US1CASB0001",2011-04-03,"NOAA",10,NA,NA
"581","US1CASB0001",2011-04-04,"NOAA",0,0,NA
"582","US1CASB0001",2011-04-05,"NOAA",0,0,NA
"583","US1CASB0001",2011-04-06,"NOAA",0,0,NA
"584","US1CASB0001",2011-04-07,"NOAA",0,0,NA
"585","US1CASB0001",2011-04-08,"NOAA",5,NA,NA
"586","US1CASB0001",2011-04-09,"NOAA",0,0,NA
"587","US1CASB0001",2011-04-10,"NOAA",0,0,NA
"588","US1CASB0001",2011-04-11,"NOAA",0,0,NA
"589","US1CASB0001",2011-04-12,"NOAA",0,0,NA
"590","US1CASB0001",2011-04-13,"NOAA",0,0,NA
"591","US1CASB0001",2011-04-14,"NOAA",0,0,NA
"592","US1CASB0001",2011-04-15,"NOAA",0,0,NA
"593","US1CASB0001",2011-04-16,"NOAA",0,0,NA
"594","US1CASB0001",2011-04-17,"NOAA",0,0,NA
"595","US1CASB0001",2011-04-18,"NOAA",0,0,NA
"596","US1CASB0001",2011-04-19,"NOAA",0,0,NA
"597","US1CASB0001",2011-04-20,"NOAA",0,0,NA
"598","US1CASB0001",2011-04-21,"NOAA",0,0,NA
"599","US1CASB0001",2011-04-22,"NOAA",0,0,NA
"600","US1CASB0001",2011-04-23,"NOAA",8,NA,NA
"601","US1CASB0001",2011-04-24,"NOAA",0,0,NA
"602","US1CASB0001",2011-04-25,"NOAA",0,0,NA
"603","US1CASB0001",2011-04-26,"NOAA",0,0,NA
"604","US1CASB0001",2011-04-27,"NOAA",0,0,NA
"605","US1CASB0001",2011-04-28,"NOAA",0,0,NA
"606","US1CASB0001",2011-04-29,"NOAA",0,0,NA
"607","US1CASB0001",2011-04-30,"NOAA",0,0,NA
"608","US1CASB0001",2011-05-01,"NOAA",0,0,NA
"609","US1CASB0001",2011-05-02,"NOAA",0,0,NA
"610","US1CASB0001",2011-05-03,"NOAA",0,0,NA
"611","US1CASB0001",2011-05-04,"NOAA",0,0,NA
"612","US1CASB0001",2011-05-05,"NOAA",0,0,NA
"613","US1CASB0001",2011-05-06,"NOAA",0,0,NA
"614","US1CASB0001",2011-05-07,"NOAA",0,0,NA
"615","US1CASB0001",2011-05-08,"NOAA",0,0,NA
"616","US1CASB0001",2011-05-09,"NOAA",0,0,NA
"617","US1CASB0001",2011-05-10,"NOAA",0,0,NA
"618","US1CASB0001",2011-05-11,"NOAA",0,0,NA
"619","US1CASB0001",2011-05-12,"NOAA",0,0,NA
"620","US1CASB0001",2011-05-13,"NOAA",0,0,NA
"621","US1CASB0001",2011-05-14,"NOAA",0,0,NA
"622","US1CASB0001",2011-05-15,"NOAA",23,NA,NA
"623","US1CASB0001",2011-05-16,"NOAA",0,NA,NA
"624","US1CASB0001",2011-05-17,"NOAA",71,NA,NA
"625","US1CASB0001",2011-05-18,"NOAA",53,NA,NA
"626","US1CASB0001",2011-05-19,"NOAA",3,NA,NA
"627","US1CASB0001",2011-05-20,"NOAA",0,0,NA
"628","US1CASB0001",2011-05-21,"NOAA",0,0,NA
"629","US1CASB0001",2011-05-22,"NOAA",0,0,NA
"630","US1CASB0001",2011-05-23,"NOAA",0,0,NA
"631","US1CASB0001",2011-05-24,"NOAA",0,0,NA
"632","US1CASB0001",2011-05-25,"NOAA",0,0,NA
"633","US1CASB0001",2011-05-26,"NOAA",0,0,NA
"634","US1CASB0001",2011-05-27,"NOAA",0,0,NA
"635","US1CASB0001",2011-05-28,"NOAA",0,0,NA
"636","US1CASB0001",2011-05-29,"NOAA",0,0,NA
"637","US1CASB0001",2011-05-30,"NOAA",NA,NA,NA
"638","US1CASB0001",2011-05-31,"NOAA",0,0,NA
"639","US1CASB0001",2011-06-01,"NOAA",0,0,NA
"640","US1CASB0001",2011-06-02,"NOAA",0,0,NA
"641","US1CASB0001",2011-06-03,"NOAA",0,0,NA
"642","US1CASB0001",2011-06-04,"NOAA",0,0,NA
"643","US1CASB0001",2011-06-05,"NOAA",84,NA,NA
"644","US1CASB0001",2011-06-06,"NOAA",251,NA,NA
"645","US1CASB0001",2011-06-07,"NOAA",5,NA,NA
"646","US1CASB0001",2011-06-08,"NOAA",0,0,NA
"647","US1CASB0001",2011-06-09,"NOAA",0,0,NA
"648","US1CASB0001",2011-06-10,"NOAA",0,0,NA
"649","US1CASB0001",2011-06-11,"NOAA",5,NA,NA
"650","US1CASB0001",2011-06-12,"NOAA",3,NA,NA
"651","US1CASB0001",2011-06-13,"NOAA",3,NA,NA
"652","US1CASB0001",2011-06-14,"NOAA",0,NA,NA
"653","US1CASB0001",2011-06-15,"NOAA",0,0,NA
"654","US1CASB0001",2011-06-16,"NOAA",3,NA,NA
"655","US1CASB0001",2011-06-17,"NOAA",NA,NA,NA
"656","US1CASB0001",2011-06-18,"NOAA",NA,NA,NA
"657","US1CASB0001",2011-06-19,"NOAA",0,0,NA
"658","US1CASB0001",2011-06-20,"NOAA",3,NA,NA
"659","US1CASB0001",2011-06-21,"NOAA",3,NA,NA
"660","US1CASB0001",2011-06-22,"NOAA",5,NA,NA
"661","US1CASB0001",2011-06-23,"NOAA",3,NA,NA
"662","US1CASB0001",2011-06-24,"NOAA",3,NA,NA
"663","US1CASB0001",2011-06-25,"NOAA",0,0,NA
"664","US1CASB0001",2011-06-26,"NOAA",0,0,NA
"665","US1CASB0001",2011-06-27,"NOAA",0,0,NA
"666","US1CASB0001",2011-06-28,"NOAA",0,0,NA
"667","US1CASB0001",2011-06-29,"NOAA",0,NA,NA
"668","US1CASB0001",2011-06-30,"NOAA",0,0,NA
"669","US1CASB0001",2011-07-01,"NOAA",0,0,NA
"670","US1CASB0001",2011-07-02,"NOAA",0,0,NA
"671","US1CASB0001",2011-07-03,"NOAA",0,0,NA
"672","US1CASB0001",2011-07-04,"NOAA",0,0,NA
"673","US1CASB0001",2011-07-05,"NOAA",0,0,NA
"674","US1CASB0001",2011-07-06,"NOAA",0,0,NA
"675","US1CASB0001",2011-07-07,"NOAA",0,0,NA
"676","US1CASB0001",2011-07-08,"NOAA",0,0,NA
"677","US1CASB0001",2011-07-09,"NOAA",NA,NA,NA
"678","US1CASB0001",2011-07-10,"NOAA",0,0,NA
"679","US1CASB0001",2011-07-11,"NOAA",0,0,NA
"680","US1CASB0001",2011-07-12,"NOAA",0,0,NA
"681","US1CASB0001",2011-07-13,"NOAA",0,0,NA
"682","US1CASB0001",2011-07-14,"NOAA",0,0,NA
"683","US1CASB0001",2011-07-15,"NOAA",0,0,NA
"684","US1CASB0001",2011-07-16,"NOAA",0,0,NA
"685","US1CASB0001",2011-07-17,"NOAA",0,0,NA
"686","US1CASB0001",2011-07-18,"NOAA",0,0,NA
"687","US1CASB0001",2011-07-19,"NOAA",0,0,NA
"688","US1CASB0001",2011-07-20,"NOAA",0,NA,NA
"689","US1CASB0001",2011-07-21,"NOAA",0,0,NA
"690","US1CASB0001",2011-07-22,"NOAA",5,0,NA
"691","US1CASB0001",2011-07-23,"NOAA",3,NA,NA
"692","US1CASB0001",2011-07-24,"NOAA",5,NA,NA
"693","US1CASB0001",2011-07-25,"NOAA",3,NA,NA
"694","US1CASB0001",2011-07-26,"NOAA",0,0,NA
"695","US1CASB0001",2011-07-27,"NOAA",0,0,NA
"696","US1CASB0001",2011-07-28,"NOAA",0,0,NA
"697","US1CASB0001",2011-07-29,"NOAA",0,0,NA
"698","US1CASB0001",2011-07-30,"NOAA",0,0,NA
"699","US1CASB0001",2011-07-31,"NOAA",0,NA,NA
"700","US1CASB0001",2011-08-01,"NOAA",0,0,NA
"701","US1CASB0001",2011-08-02,"NOAA",0,0,NA
"702","US1CASB0001",2011-08-03,"NOAA",0,0,NA
"703","US1CASB0001",2011-08-04,"NOAA",0,0,NA
"704","US1CASB0001",2011-08-05,"NOAA",0,0,NA
"705","US1CASB0001",2011-08-06,"NOAA",0,0,NA
"706","US1CASB0001",2011-08-07,"NOAA",0,0,NA
"707","US1CASB0001",2011-08-08,"NOAA",0,0,NA
"708","US1CASB0001",2011-08-09,"NOAA",0,0,NA
"709","US1CASB0001",2011-08-10,"NOAA",0,NA,NA
"710","US1CASB0001",2011-08-11,"NOAA",0,0,NA
"711","US1CASB0001",2011-08-12,"NOAA",0,NA,NA
"712","US1CASB0001",2011-08-13,"NOAA",3,NA,NA
"713","US1CASB0001",2011-08-14,"NOAA",0,NA,NA
"714","US1CASB0001",2011-08-15,"NOAA",0,0,NA
"715","US1CASB0001",2011-08-16,"NOAA",0,0,NA
"716","US1CASB0001",2011-08-17,"NOAA",0,NA,NA
"717","US1CASB0001",2011-08-18,"NOAA",0,0,NA
"718","US1CASB0001",2011-08-19,"NOAA",0,0,NA
"719","US1CASB0001",2011-08-20,"NOAA",0,0,NA
"720","US1CASB0001",2011-08-21,"NOAA",0,0,NA
"721","US1CASB0001",2011-08-22,"NOAA",0,0,NA
"722","US1CASB0001",2011-08-23,"NOAA",0,0,NA
"723","US1CASB0001",2011-08-24,"NOAA",0,0,NA
"724","US1CASB0001",2011-08-25,"NOAA",0,0,NA
"725","US1CASB0001",2011-08-26,"NOAA",0,0,NA
"726","US1CASB0001",2011-08-27,"NOAA",0,0,NA
"727","US1CASB0001",2011-08-28,"NOAA",0,0,NA
"728","US1CASB0001",2011-08-29,"NOAA",0,0,NA
"729","US1CASB0001",2011-08-30,"NOAA",0,0,NA
"730","US1CASB0001",2011-08-31,"NOAA",0,0,NA
"731","US1CASB0001",2011-09-01,"NOAA",0,0,NA
"732","US1CASB0001",2011-09-02,"NOAA",0,0,NA
"733","US1CASB0001",2011-09-03,"NOAA",5,NA,NA
"734","US1CASB0001",2011-09-04,"NOAA",3,NA,NA
"735","US1CASB0001",2011-09-05,"NOAA",0,0,NA
"736","US1CASB0001",2011-09-06,"NOAA",0,0,NA
"737","US1CASB0001",2011-09-07,"NOAA",0,0,NA
"738","US1CASB0001",2011-09-08,"NOAA",0,0,NA
"739","US1CASB0001",2011-09-09,"NOAA",0,0,NA
"740","US1CASB0001",2011-09-10,"NOAA",0,0,NA
"741","US1CASB0001",2011-09-11,"NOAA",0,0,NA
"742","US1CASB0001",2011-09-12,"NOAA",5,NA,NA
"743","US1CASB0001",2011-09-13,"NOAA",0,0,NA
"744","US1CASB0001",2011-09-14,"NOAA",0,0,NA
"745","US1CASB0001",2011-09-15,"NOAA",0,0,NA
"746","US1CASB0001",2011-09-16,"NOAA",0,0,NA
"747","US1CASB0001",2011-09-17,"NOAA",0,0,NA
"748","US1CASB0001",2011-09-18,"NOAA",0,0,NA
"749","US1CASB0001",2011-09-19,"NOAA",0,0,NA
"750","US1CASB0001",2011-09-20,"NOAA",0,0,NA
"751","US1CASB0001",2011-09-21,"NOAA",5,NA,NA
"752","US1CASB0001",2011-09-22,"NOAA",3,NA,NA
"753","US1CASB0001",2011-09-23,"NOAA",3,NA,NA
"754","US1CASB0001",2011-09-24,"NOAA",5,NA,NA
"755","US1CASB0001",2011-09-25,"NOAA",0,0,NA
"756","US1CASB0001",2011-09-26,"NOAA",NA,NA,NA
"757","US1CASB0001",2011-09-27,"NOAA",0,0,NA
"758","US1CASB0001",2011-09-28,"NOAA",0,0,NA
"759","US1CASB0001",2011-09-29,"NOAA",5,NA,NA
"760","US1CASB0001",2011-09-30,"NOAA",0,0,NA
"761","US1CASB0001",2011-10-01,"NOAA",0,0,NA
"762","US1CASB0001",2011-10-02,"NOAA",0,0,NA
"763","US1CASB0001",2011-10-03,"NOAA",0,0,NA
"764","US1CASB0001",2011-10-04,"NOAA",8,NA,NA
"765","US1CASB0001",2011-10-05,"NOAA",74,NA,NA
"766","US1CASB0001",2011-10-06,"NOAA",150,NA,NA
"767","US1CASB0001",2011-10-07,"NOAA",0,0,NA
"768","US1CASB0001",2011-10-08,"NOAA",0,0,NA
"769","US1CASB0001",2011-10-09,"NOAA",0,0,NA
"770","US1CASB0001",2011-10-10,"NOAA",0,0,NA
"771","US1CASB0001",2011-10-11,"NOAA",0,0,NA
"772","US1CASB0001",2011-10-12,"NOAA",0,0,NA
"773","US1CASB0001",2011-10-13,"NOAA",0,0,NA
"774","US1CASB0001",2011-10-14,"NOAA",0,0,NA
"775","US1CASB0001",2011-10-15,"NOAA",0,0,NA
"776","US1CASB0001",2011-10-16,"NOAA",0,0,NA
"777","US1CASB0001",2011-10-17,"NOAA",0,0,NA
"778","US1CASB0001",2011-10-18,"NOAA",3,NA,NA
"779","US1CASB0001",2011-10-19,"NOAA",5,NA,NA
"780","US1CASB0001",2011-10-20,"NOAA",3,NA,NA
"781","US1CASB0001",2011-10-21,"NOAA",5,NA,NA
"782","US1CASB0001",2011-10-22,"NOAA",3,NA,NA
"783","US1CASB0001",2011-10-23,"NOAA",5,NA,NA
"784","US1CASB0001",2011-10-24,"NOAA",3,NA,NA
"785","US1CASB0001",2011-10-25,"NOAA",0,NA,NA
"786","US1CASB0001",2011-10-26,"NOAA",0,NA,NA
"787","US1CASB0001",2011-10-27,"NOAA",0,0,NA
"788","US1CASB0001",2011-10-28,"NOAA",0,0,NA
"789","US1CASB0001",2011-10-29,"NOAA",0,0,NA
"790","US1CASB0001",2011-10-30,"NOAA",0,0,NA
"791","US1CASB0001",2011-10-31,"NOAA",0,NA,NA
"792","US1CASB0001",2011-11-01,"NOAA",0,0,NA
"793","US1CASB0001",2011-11-02,"NOAA",0,0,NA
"794","US1CASB0001",2011-11-03,"NOAA",0,0,NA
"795","US1CASB0001",2011-11-04,"NOAA",3,NA,NA
"796","US1CASB0001",2011-11-05,"NOAA",5,NA,NA
"797","US1CASB0001",2011-11-06,"NOAA",58,NA,NA
"798","US1CASB0001",2011-11-07,"NOAA",0,0,NA
"799","US1CASB0001",2011-11-08,"NOAA",0,0,NA
"800","US1CASB0001",2011-11-09,"NOAA",0,0,NA
"801","US1CASB0001",2011-11-10,"NOAA",0,0,NA
"802","US1CASB0001",2011-11-11,"NOAA",0,0,NA
"803","US1CASB0001",2011-11-12,"NOAA",208,NA,NA
"804","US1CASB0001",2011-11-13,"NOAA",0,0,NA
"805","US1CASB0001",2011-11-14,"NOAA",3,NA,NA
"806","US1CASB0001",2011-11-15,"NOAA",0,0,NA
"807","US1CASB0001",2011-11-16,"NOAA",0,0,NA
"808","US1CASB0001",2011-11-17,"NOAA",3,NA,NA
"809","US1CASB0001",2011-11-18,"NOAA",0,0,NA
"810","US1CASB0001",2011-11-19,"NOAA",5,NA,NA
"811","US1CASB0001",2011-11-20,"NOAA",191,NA,NA
"812","US1CASB0001",2011-11-21,"NOAA",292,NA,NA
"813","US1CASB0001",2011-11-22,"NOAA",0,0,NA
"814","US1CASB0001",2011-11-23,"NOAA",0,0,NA
"815","US1CASB0001",2011-11-24,"NOAA",5,NA,NA
"816","US1CASB0001",2011-11-25,"NOAA",0,0,NA
"817","US1CASB0001",2011-11-26,"NOAA",0,0,NA
"818","US1CASB0001",2011-11-27,"NOAA",NA,NA,NA
"819","US1CASB0001",2011-11-28,"NOAA",0,0,NA
"820","US1CASB0001",2011-11-29,"NOAA",0,0,NA
"821","US1CASB0001",2011-11-30,"NOAA",0,0,NA
"822","US1CASB0001",2011-12-01,"NOAA",0,0,NA
"823","US1CASB0001",2011-12-02,"NOAA",0,0,NA
"824","US1CASB0001",2011-12-03,"NOAA",0,0,NA
"825","US1CASB0001",2011-12-04,"NOAA",0,0,NA
"826","US1CASB0001",2011-12-05,"NOAA",0,0,NA
"827","US1CASB0001",2011-12-06,"NOAA",0,0,NA
"828","US1CASB0001",2011-12-07,"NOAA",0,0,NA
"829","US1CASB0001",2011-12-08,"NOAA",0,0,NA
"830","US1CASB0001",2011-12-09,"NOAA",0,0,NA
"831","US1CASB0001",2011-12-10,"NOAA",0,0,NA
"832","US1CASB0001",2011-12-11,"NOAA",0,0,NA
"833","US1CASB0001",2011-12-12,"NOAA",127,NA,NA
"834","US1CASB0001",2011-12-13,"NOAA",48,NA,NA
"835","US1CASB0001",2011-12-14,"NOAA",0,0,NA
"836","US1CASB0001",2011-12-15,"NOAA",0,0,NA
"837","US1CASB0001",2011-12-16,"NOAA",0,0,NA
"838","US1CASB0001",2011-12-17,"NOAA",0,0,NA
"839","US1CASB0001",2011-12-18,"NOAA",0,0,NA
"840","US1CASB0001",2011-12-19,"NOAA",0,0,NA
"841","US1CASB0001",2011-12-20,"NOAA",0,NA,NA
"842","US1CASB0001",2011-12-21,"NOAA",0,0,NA
"843","US1CASB0001",2011-12-22,"NOAA",0,0,NA
"844","US1CASB0001",2011-12-23,"NOAA",0,0,NA
"845","US1CASB0001",2011-12-24,"NOAA",0,0,NA
"846","US1CASB0001",2011-12-25,"NOAA",0,0,NA
"847","US1CASB0001",2011-12-26,"NOAA",0,0,NA
"848","US1CASB0001",2011-12-27,"NOAA",0,0,NA
"849","US1CASB0001",2011-12-28,"NOAA",0,0,NA
"850","US1CASB0001",2011-12-29,"NOAA",0,0,NA
"851","US1CASB0001",2011-12-30,"NOAA",0,0,NA
"852","US1CASB0001",2011-12-31,"NOAA",NA,NA,NA
"853","US1CASB0001",2012-01-01,"NOAA",0,0,NA
"854","US1CASB0001",2012-01-02,"NOAA",0,0,NA
"855","US1CASB0001",2012-01-03,"NOAA",0,0,NA
"856","US1CASB0001",2012-01-04,"NOAA",0,0,NA
"857","US1CASB0001",2012-01-05,"NOAA",0,0,NA
"858","US1CASB0001",2012-01-06,"NOAA",0,0,NA
"859","US1CASB0001",2012-01-07,"NOAA",0,0,NA
"860","US1CASB0001",2012-01-08,"NOAA",0,0,NA
"861","US1CASB0001",2012-01-09,"NOAA",0,0,NA
"862","US1CASB0001",2012-01-10,"NOAA",0,0,NA
"863","US1CASB0001",2012-01-11,"NOAA",0,0,NA
"864","US1CASB0001",2012-01-12,"NOAA",0,0,NA
"865","US1CASB0001",2012-01-13,"NOAA",0,0,NA
"866","US1CASB0001",2012-01-14,"NOAA",0,0,NA
"867","US1CASB0001",2012-01-15,"NOAA",0,0,NA
"868","US1CASB0001",2012-01-16,"NOAA",0,0,NA
"869","US1CASB0001",2012-01-17,"NOAA",0,0,NA
"870","US1CASB0001",2012-01-18,"NOAA",0,0,NA
"871","US1CASB0001",2012-01-19,"NOAA",0,0,NA
"872","US1CASB0001",2012-01-20,"NOAA",0,0,NA
"873","US1CASB0001",2012-01-21,"NOAA",417,NA,NA
"874","US1CASB0001",2012-01-22,"NOAA",NA,NA,NA
"875","US1CASB0001",2012-01-23,"NOAA",25,NA,NA
"876","US1CASB0001",2012-01-24,"NOAA",213,NA,NA
"877","US1CASB0001",2012-01-25,"NOAA",0,0,NA
"878","US1CASB0001",2012-01-26,"NOAA",0,0,NA
"879","US1CASB0001",2012-01-27,"NOAA",0,0,NA
"880","US1CASB0001",2012-01-28,"NOAA",NA,NA,NA
"881","US1CASB0001",2012-01-29,"NOAA",0,0,NA
"882","US1CASB0001",2012-01-30,"NOAA",NA,NA,NA
"883","US1CASB0001",2012-01-31,"NOAA",0,0,NA
"884","US1CASB0001",2012-02-01,"NOAA",0,0,NA
"885","US1CASB0001",2012-02-02,"NOAA",0,0,NA
"886","US1CASB0001",2012-02-03,"NOAA",0,0,NA
"887","US1CASB0001",2012-02-04,"NOAA",0,0,NA
"888","US1CASB0001",2012-02-05,"NOAA",0,0,NA
"889","US1CASB0001",2012-02-06,"NOAA",0,0,NA
"890","US1CASB0001",2012-02-07,"NOAA",0,NA,NA
