monthseq,month,flodfreqcl,floddurcl,pondfreqcl,ponddurcl,ponddep.l,ponddep.r,ponddep.h,dlyavgprecip.l,dlyavgprecip.r,dlyavgprecip.h,dlyavgpotet.l,dlyavgpotet.r,dlyavgpotet.h,cokey,comonthkey
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875589,155979459
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875589,155979460
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875569,155979209
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875569,155979210
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875569,155979211
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875569,155979212
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875569,155979213
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875569,155979214
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875569,155979215
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875569,155979216
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875569,155979217
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875569,155979218
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875569,155979219
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875569,155979220
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875568,155979197
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875568,155979198
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875568,155979199
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875568,155979200
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875568,155979201
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875568,155979202
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875568,155979203
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875568,155979204
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875568,155979205
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875568,155979206
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875568,155979207
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875568,155979208
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875567,155979185
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875567,155979186
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875567,155979187
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875567,155979188
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875567,155979189
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875567,155979190
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875567,155979191
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875567,155979192
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875567,155979193
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875567,155979194
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875567,155979195
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875567,155979196
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875566,155979173
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875566,155979174
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875566,155979175
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875566,155979176
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875566,155979177
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875566,155979178
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875566,155979179
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875566,155979180
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875566,155979181
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875566,155979182
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875566,155979183
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875566,155979184
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875565,155979161
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875565,155979162
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875565,155979163
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875565,155979164
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875565,155979165
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875565,155979166
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875565,155979167
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875565,155979168
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875565,155979169
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875565,155979170
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875565,155979171
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875565,155979172
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875564,155979149
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875564,155979150
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875564,155979151
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875564,155979152
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875564,155979153
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875564,155979154
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875564,155979155
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875564,155979156
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875564,155979157
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875564,155979158
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875564,155979159
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875564,155979160
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875559,155979089
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875559,155979090
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875559,155979091
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875559,155979092
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875559,155979093
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875559,155979094
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875559,155979095
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875559,155979096
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875559,155979097
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875559,155979098
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875559,155979099
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875559,155979100
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875558,155979077
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875558,155979078
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875558,155979079
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875558,155979080
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875558,155979081
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875558,155979082
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875558,155979083
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875558,155979084
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875558,155979085
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875558,155979086
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875558,155979087
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875558,155979088
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875557,155979065
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875557,155979066
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875557,155979067
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875557,155979068
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875557,155979069
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875557,155979070
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875557,155979071
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875557,155979072
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875557,155979073
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875557,155979074
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875557,155979075
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875557,155979076
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875556,155979053
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875556,155979054
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875556,155979055
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875556,155979056
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875556,155979057
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875556,155979058
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875556,155979059
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875556,155979060
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875556,155979061
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875556,155979062
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875556,155979063
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875556,155979064
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875555,155979041
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875555,155979042
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875555,155979043
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875555,155979044
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875555,155979045
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875555,155979046
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875555,155979047
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875555,155979048
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875555,155979049
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875555,155979050
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875555,155979051
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875555,155979052
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875554,155979029
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875554,155979030
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875554,155979031
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875554,155979032
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875554,155979033
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875554,155979034
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875554,155979035
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875554,155979036
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875554,155979037
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875554,155979038
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875554,155979039
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875554,155979040
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875553,155979017
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875553,155979018
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875553,155979019
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875553,155979020
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875553,155979021
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875553,155979022
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875553,155979023
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875553,155979024
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875553,155979025
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875553,155979026
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875553,155979027
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875553,155979028
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875552,155979005
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875552,155979006
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875552,155979007
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875552,155979008
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875552,155979009
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875552,155979010
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875552,155979011
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875552,155979012
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875552,155979013
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875552,155979014
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875552,155979015
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875552,155979016
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875551,155978993
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875551,155978994
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875551,155978995
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875551,155978996
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875551,155978997
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875551,155978998
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875551,155978999
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875551,155979000
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875551,155979001
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875551,155979002
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875551,155979003
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875551,155979004
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875546,155978933
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875546,155978934
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875546,155978935
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875546,155978936
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875546,155978937
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875546,155978938
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875546,155978939
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875546,155978940
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875546,155978941
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875546,155978942
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875546,155978943
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875546,155978944
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875545,155978921
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875545,155978922
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875545,155978923
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875545,155978924
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875545,155978925
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875545,155978926
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875545,155978927
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875545,155978928
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875545,155978929
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875545,155978930
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875545,155978931
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875545,155978932
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875544,155978909
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875544,155978910
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875544,155978911
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875544,155978912
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875544,155978913
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875544,155978914
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875544,155978915
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875544,155978916
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875544,155978917
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875544,155978918
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875544,155978919
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875544,155978920
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875543,155978897
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875543,155978898
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875543,155978899
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875543,155978900
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875543,155978901
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875543,155978902
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875543,155978903
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875543,155978904
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875543,155978905
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875543,155978906
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875543,155978907
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875543,155978908
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875542,155978885
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875542,155978886
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875542,155978887
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875542,155978888
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875542,155978889
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875542,155978890
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875542,155978891
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875542,155978892
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875542,155978893
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875542,155978894
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875542,155978895
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875542,155978896
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875541,155978873
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875541,155978874
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875541,155978875
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875541,155978876
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875541,155978877
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875541,155978878
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875541,155978879
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875541,155978880
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875541,155978881
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875541,155978882
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875541,155978883
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875541,155978884
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875537,155978825
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875537,155978826
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875537,155978827
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875537,155978828
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875537,155978829
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875537,155978830
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875537,155978831
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875537,155978832
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875537,155978833
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875537,155978834
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875537,155978835
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875537,155978836
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875536,155978813
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875536,155978814
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875536,155978815
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875536,155978816
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875536,155978817
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875536,155978818
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875536,155978819
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875536,155978820
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875536,155978821
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875536,155978822
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875536,155978823
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875536,155978824
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875535,155978801
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875535,155978802
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875535,155978803
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875535,155978804
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875535,155978805
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875535,155978806
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875535,155978807
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875535,155978808
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875535,155978809
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875535,155978810
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875535,155978811
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875535,155978812
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875512,155978525
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875512,155978526
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875512,155978527
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875512,155978528
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875512,155978529
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875512,155978530
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875512,155978531
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875512,155978532
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875512,155978533
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875512,155978534
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875512,155978535
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875512,155978536
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875511,155978513
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875511,155978514
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875511,155978515
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875511,155978516
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875511,155978517
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875511,155978518
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875511,155978519
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875511,155978520
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875511,155978521
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875511,155978522
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875511,155978523
