hzname,desgndisc,desgnmaster,desgnmasterprime,desgnvert,hzdept.l,hzdept.r,hzdept.h,hzdepb.l,hzdepb.r,hzdepb.h,hzthk.l,hzthk.r,hzthk.h,fraggt10.l,fraggt10.r,fraggt10.h,frag3to10.l,frag3to10.r,frag3to10.h,sieveno4.l,sieveno4.r,sieveno4.h,sieveno10.l,sieveno10.r,sieveno10.h,sieveno40.l,sieveno40.r,sieveno40.h,sieveno200.l,sieveno200.r,sieveno200.h,sandtotal.l,sandtotal.r,sandtotal.h,sandvc.l,sandvc.r,sandvc.h,sandco.l,sandco.r,sandco.h,sandmed.l,sandmed.r,sandmed.h,sandfine.l,sandfine.r,sandfine.h,sandvf.l,sandvf.r,sandvf.h,silttotal.l,silttotal.r,silttotal.h,siltco.l,siltco.r,siltco.h,siltfine.l,siltfine.r,siltfine.h,claytotal.l,claytotal.r,claytotal.h,claysizedcarb.l,claysizedcarb.r,claysizedcarb.h,om.l,om.r,om.h,dbtenthbar.l,dbtenthbar.r,dbtenthbar.h,dbthirdbar.l,dbthirdbar.r,dbthirdbar.h,dbfifteenbar.l,dbfifteenbar.r,dbfifteenbar.h,dbovendry.l,dbovendry.r,dbovendry.h,partdensity,ksat.l,ksat.r,ksat.h,awc.l,awc.r,awc.h,wtenthbar.l,wtenthbar.r,wtenthbar.h,wthirdbar.l,wthirdbar.r,wthirdbar.h,wfifteenbar.l,wfifteenbar.r,wfifteenbar.h,wsatiated.l,wsatiated.r,wsatiated.h,lep.l,lep.r,lep.h,ll.l,ll.r,ll.h,pi.l,pi.r,pi.h,aashind.l,aashind.r,aashind.h,kwfact,kffact,caco3.l,caco3.r,caco3.h,gypsum.l,gypsum.r,gypsum.h,sar.l,sar.r,sar.h,ec.l,ec.r,ec.h,cec7.l,cec7.r,cec7.h,ecec.l,ecec.r,ecec.h,sumbases.l,sumbases.r,sumbases.h,ph1to1h2o.l,ph1to1h2o.r,ph1to1h2o.h,ph01mcacl2.l,ph01mcacl2.r,ph01mcacl2.h,freeiron.l,freeiron.r,freeiron.h,feoxalate.l,feoxalate.r,feoxalate.h,extracid.l,extracid.r,extracid.h,extral.l,extral.r,extral.h,aloxalate.l,aloxalate.r,aloxalate.h,pbray1.l,pbray1.r,pbray1.h,poxalate.l,poxalate.r,poxalate.h,ph2osoluble.l,ph2osoluble.r,ph2osoluble.h,ptotal.l,ptotal.r,ptotal.h,excavdifcl,excavdifms,cokey,chkey
H2,NA,H,NA,2,NA,18,NA,NA,74,NA,NA,NA,NA,0,0,0,0,0,0,100,100,100,90,95,100,90,95,100,80,87.5,95,NA,17.1,NA,NA,1.5,NA,NA,2.1,NA,NA,2.9,NA,NA,5.3,NA,NA,5.3,NA,NA,27.9,NA,NA,NA,NA,NA,NA,NA,50,55,60,NA,NA,NA,1,1.5,2,NA,NA,NA,1.3,1.35,1.4,NA,NA,NA,NA,1.69,NA,NA,0.01,0.2,0.42,0.03,0.04,0.05,NA,NA,NA,NA,39.8,NA,NA,30.1,NA,NA,45,NA,6,7.5,8.9,55,65,75,25,35,45,22,35,50,0.37,0.37,0,0,0,0,0,0,0,0,0,0,0,0,35,40,45,NA,NA,NA,NA,NA,NA,6.1,6.3,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897037,42963518
H3,NA,H,NA,3,NA,74,NA,NA,152,NA,NA,NA,NA,0,0,0,0,0,0,100,100,100,90,95,100,90,95,100,75,85,95,NA,18.7,NA,NA,0.2,NA,NA,0.5,NA,NA,1.3,NA,NA,5.4,NA,NA,11.3,NA,NA,47.8,NA,NA,NA,NA,NA,NA,NA,27,33.5,40,NA,NA,NA,0,0.5,1,NA,NA,NA,1.3,1.35,1.4,NA,NA,NA,NA,1.55,NA,NA,1.4,3,4,0.17,0.19,0.2,NA,NA,NA,NA,31.3,NA,NA,18.2,NA,NA,45,NA,3,4.5,5.9,50,57.5,65,20,27.5,35,16,26,39,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,20,25,30,NA,NA,NA,NA,NA,NA,6.6,7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897037,42963519
H1,NA,H,NA,1,NA,0,NA,NA,18,NA,NA,NA,NA,0,0,0,0,0,0,100,100,100,95,97.5,100,90,95,100,85,92.5,100,NA,29.1,NA,NA,2.4,NA,NA,3.4,NA,NA,4.8,NA,NA,9.1,NA,NA,9.4,NA,NA,53.4,NA,NA,NA,NA,NA,NA,NA,15,17.5,20,NA,NA,NA,1,2.5,4,NA,NA,NA,1.3,1.35,1.4,NA,NA,NA,NA,1.41,NA,NA,4,9,14,0.18,0.22,0.25,NA,NA,NA,NA,27.6,NA,NA,12.4,NA,NA,45,NA,0,1.5,2.9,30,32.5,35,5,7.5,10,4,7,11,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,10,15,20,NA,NA,NA,NA,NA,NA,5.1,5.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897036,42963513
H2,NA,H,NA,2,NA,18,NA,NA,41,NA,NA,NA,NA,0,0,0,0,0,0,100,100,100,95,97.5,100,90,95,100,90,95,100,NA,24.8,NA,NA,2.1,NA,NA,2.8,NA,NA,2.5,NA,NA,7.5,NA,NA,9.9,NA,NA,52.7,NA,NA,NA,NA,NA,NA,NA,15,22.5,30,NA,NA,NA,0.5,0.75,1,NA,NA,NA,1.25,1.33,1.4,NA,NA,NA,NA,1.39,NA,NA,4,9,14,0.18,0.2,0.22,NA,NA,NA,NA,27.8,NA,NA,12.7,NA,NA,46,NA,0,1.5,2.9,30,35,40,5,10,15,4,10,17,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,10,15,20,NA,NA,NA,NA,NA,NA,5.1,5.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897036,42963514
H3,NA,H,NA,3,NA,41,NA,NA,114,NA,NA,NA,NA,0,0,0,0,0,0,100,100,100,95,97.5,100,90,95,100,90,95,100,NA,26.1,NA,NA,1.7,NA,NA,2.2,NA,NA,5,NA,NA,9.4,NA,NA,7.8,NA,NA,28.9,NA,NA,NA,NA,NA,NA,NA,40,45,50,NA,NA,NA,0.5,0.75,1,NA,NA,NA,1.25,1.33,1.4,NA,NA,NA,NA,1.66,NA,NA,0.01,0.2,0.42,0.03,0.04,0.05,NA,NA,NA,NA,38.9,NA,NA,24.4,NA,NA,46,NA,6,7.5,8.9,55,62.5,70,35,40,45,33,42,52,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,30,32.5,35,NA,NA,NA,NA,NA,NA,5.1,5.8,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897036,42963515
H4,NA,H,NA,4,NA,114,NA,NA,152,NA,NA,NA,NA,0,0,0,0,0,0,100,100,100,95,97.5,100,85,92.5,100,80,87.5,95,NA,22.1,NA,NA,3,NA,NA,3.5,NA,NA,4.1,NA,NA,6.2,NA,NA,5.3,NA,NA,27.9,NA,NA,NA,NA,NA,NA,NA,40,50,60,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.3,1.35,1.4,NA,NA,NA,NA,1.68,NA,NA,0.42,0.91,1.4,0.05,0.08,0.1,NA,NA,NA,NA,39.5,NA,NA,26.6,NA,NA,46,NA,6,7.5,8.9,50,62.5,75,30,40,50,24,38,54,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,30,35,40,NA,NA,NA,NA,NA,NA,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897036,42963516
Oi,NA,O,NA,NA,NA,0,NA,NA,3,NA,NA,NA,NA,0,0,0,0,0,0,100,100,100,100,100,100,60,75,100,50,65,90,NA,35,NA,NA,10,NA,NA,10,NA,NA,5,NA,NA,5,NA,NA,5,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,0,15,25,NA,NA,NA,60,75,90,NA,NA,NA,0.1,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,42,373,705,0.3,0.45,0.6,NA,NA,NA,40,60,80,20,30,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,30,35,40,NA,NA,NA,3.5,4.5,5.5,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897033,42963503
H1,NA,H,NA,1,NA,3,NA,NA,28,NA,NA,NA,NA,0,0,0,0,3,5,100,100,100,95,97.5,100,95,97.5,100,85,90,95,NA,20,NA,NA,0.2,NA,NA,0.5,NA,NA,1.3,NA,NA,5.8,NA,NA,12.2,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,27,31,35,NA,NA,NA,6,8,10,NA,NA,NA,1.1,1.2,1.3,NA,NA,NA,NA,1.37,NA,NA,1.4,3,4,0.19,0.2,0.21,NA,NA,NA,NA,33.9,NA,NA,22.7,NA,NA,48,NA,3,4.5,5.9,35,37.5,40,10,12.5,15,8,12,16,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,25,30,35,NA,NA,NA,NA,NA,NA,5.6,6.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897033,42963504
H2,NA,H,NA,2,NA,28,NA,NA,102,NA,NA,NA,NA,0,0,0,0,3,5,100,100,100,90,95,100,85,90,95,75,80,85,NA,23.3,NA,NA,3.2,NA,NA,3.7,NA,NA,4.3,NA,NA,6.5,NA,NA,5.6,NA,NA,29.2,NA,NA,NA,NA,NA,NA,NA,40,47.5,55,NA,NA,NA,1,3.5,6,NA,NA,NA,1.1,1.2,1.3,NA,NA,NA,NA,1.5,NA,NA,0.01,0.2,0.42,0.06,0.07,0.08,NA,NA,NA,NA,40.8,NA,NA,26.5,NA,NA,49,NA,6,7.5,8.9,50,55,60,15,20,25,13,18,25,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,20,30,40,NA,NA,NA,NA,NA,NA,5.6,6.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897033,42963505
H3,NA,H,NA,3,NA,102,NA,NA,152,NA,NA,NA,NA,0,0,0,0,3,5,100,100,100,90,95,100,85,90,95,65,77.5,90,NA,26.1,NA,NA,1.7,NA,NA,2.2,NA,NA,5,NA,NA,9.4,NA,NA,7.8,NA,NA,28.9,NA,NA,NA,NA,NA,NA,NA,35,45,55,NA,NA,NA,0.5,0.75,1,NA,NA,NA,1.1,1.2,1.3,NA,NA,NA,NA,1.5,NA,NA,0.42,0.91,1.4,0.06,0.08,0.1,NA,NA,NA,NA,40.3,NA,NA,22.7,NA,NA,50,NA,6,7.5,8.9,50,55,60,15,20,25,10,17,27,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,20,25,30,NA,NA,NA,NA,NA,NA,5.6,6.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897033,42963506
Oi,NA,O,NA,NA,NA,0,NA,NA,3,NA,NA,NA,NA,0,0,0,0,0,0,100,100,100,100,100,100,60,75,100,50,65,90,NA,35,NA,NA,10,NA,NA,10,NA,NA,5,NA,NA,5,NA,NA,5,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,0,15,25,NA,NA,NA,60,75,90,NA,NA,NA,0.1,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,42,373,705,0.3,0.45,0.6,NA,NA,NA,40,60,80,20,30,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,30,35,40,NA,NA,NA,3.5,4.5,5.5,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897032,42963500
H1,NA,H,NA,1,NA,3,NA,NA,39,NA,NA,NA,NA,0,0,0,0,3,5,95,97.5,100,90,92.5,95,85,90,95,75,82.5,90,NA,20,NA,NA,0.2,NA,NA,0.5,NA,NA,1.3,NA,NA,5.8,NA,NA,12.2,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,27,31,35,NA,NA,NA,4,5,6,NA,NA,NA,1.2,1.3,1.4,NA,NA,NA,NA,1.49,NA,NA,4,9,14,0.18,0.19,0.2,NA,NA,NA,NA,32.1,NA,NA,20.7,NA,NA,44,NA,3,4.5,5.9,35,37.5,40,10,12.5,15,7,10,14,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,15,17.5,20,NA,NA,NA,NA,NA,NA,5.1,5.8,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897032,42963501
H2,NA,H,NA,2,NA,39,NA,NA,152,NA,NA,NA,NA,0,0,0,0,3,5,95,97.5,100,85,92.5,100,75,82.5,90,65,75,85,NA,23.3,NA,NA,3.2,NA,NA,3.7,NA,NA,4.3,NA,NA,6.5,NA,NA,5.6,NA,NA,29.2,NA,NA,NA,NA,NA,NA,NA,40,47.5,55,NA,NA,NA,0.1,2.05,4,NA,NA,NA,1.3,1.35,1.4,NA,NA,NA,NA,1.7,NA,NA,1.4,3,4,0.14,0.15,0.16,NA,NA,NA,NA,37.3,NA,NA,26,NA,NA,43,NA,6,7.5,8.9,50,55,60,15,20,25,10,17,25,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,10,17.5,25,NA,NA,NA,NA,NA,NA,5.1,5.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897032,42963502
H3,NA,H,NA,3,NA,145,NA,NA,152,NA,NA,NA,NA,0,0,0,0,0,0,55,77.5,100,50,75,100,40,65,90,35,60,85,NA,23.3,NA,NA,3.2,NA,NA,3.7,NA,NA,4.3,NA,NA,6.5,NA,NA,5.6,NA,NA,29.2,NA,NA,NA,NA,NA,NA,NA,40,47.5,55,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.1,1.2,1.3,NA,NA,NA,NA,1.54,NA,NA,0.01,0.2,0.42,0.12,0.14,0.16,NA,NA,NA,NA,36.8,NA,NA,21.2,NA,NA,45,NA,6,7.5,8.9,45,50,55,20,25,30,2,13,27,0.2,0.28,0,0,0,0,0,0,0,0,0,0,0,0,30,35,40,NA,NA,NA,NA,NA,NA,6.1,7,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897028,42963488
H1,NA,H,NA,1,NA,0,NA,NA,13,NA,NA,NA,NA,0,0,0,0,0,0,100,100,100,95,97.5,100,90,95,100,90,92.5,95,NA,17.3,NA,NA,0.1,NA,NA,0.4,NA,NA,1.2,NA,NA,5,NA,NA,10.6,NA,NA,47.7,NA,NA,NA,NA,NA,NA,NA,30,35,40,NA,NA,NA,3,4.5,6,NA,NA,NA,1.1,1.2,1.3,NA,NA,NA,NA,1.49,NA,NA,1.4,3,4,0.17,0.18,0.19,NA,NA,NA,NA,33.4,NA,NA,21.2,NA,NA,50,NA,6,7.5,8.9,40,45,50,20,22.5,25,18,22,27,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,25,32.5,40,NA,NA,NA,NA,NA,NA,5.1,5.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897028,42963489
H2,NA,H,NA,2,NA,13,NA,NA,145,NA,NA,NA,NA,0,0,0,0,0,0,100,100,100,90,95,100,90,95,100,75,85,95,NA,11.4,NA,NA,1,NA,NA,1.4,NA,NA,1.9,NA,NA,3.5,NA,NA,3.6,NA,NA,26.1,NA,NA,NA,NA,NA,NA,NA,60,62.5,65,NA,NA,NA,0.5,1.75,3,NA,NA,NA,1.1,1.2,1.3,NA,NA,NA,NA,1.5,NA,NA,0.01,0.2,0.42,0.13,0.15,0.17,NA,NA,NA,NA,44.2,NA,NA,32.5,NA,NA,50,NA,6,7.5,8.9,60,67.5,75,30,37.5,45,24,36,50,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,40,45,50,NA,NA,NA,NA,NA,NA,5.6,6.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897028,42963490
H1,NA,H,NA,1,NA,0,NA,NA,104,NA,NA,NA,NA,0,0,0,0,0,0,100,100,100,95,97.5,100,95,97.5,100,85,90,95,NA,11.4,NA,NA,1,NA,NA,1.4,NA,NA,1.9,NA,NA,3.5,NA,NA,3.6,NA,NA,26.1,NA,NA,NA,NA,NA,NA,NA,55,62.5,70,NA,NA,NA,4,6,8,NA,NA,NA,1.1,1.2,1.3,NA,NA,NA,NA,1.49,NA,NA,0.01,0.2,0.42,0.14,0.15,0.16,NA,NA,NA,NA,44.7,NA,NA,36.6,NA,NA,49,NA,6,7.5,8.9,70,80,90,40,50,60,38,52,67,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,45,55,65,NA,NA,NA,NA,NA,NA,5.6,6.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897027,42963486
H2,NA,H,NA,2,NA,104,NA,NA,160,NA,NA,NA,NA,0,0,0,0,0,0,100,100,100,90,95,100,90,95,100,55,75,95,NA,2.6,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.6,NA,NA,2,NA,NA,45.4,NA,NA,NA,NA,NA,NA,NA,50,52,70,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.1,1.2,1.3,NA,NA,NA,NA,1.5,NA,NA,0.01,0.2,0.42,0.14,0.15,0.16,NA,NA,NA,NA,32.4,NA,NA,26,NA,NA,51,NA,6,7.5,8.9,60,75,90,35,47.5,60,16,37,67,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,35,42.5,50,NA,NA,NA,NA,NA,NA,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897027,42963487
H1,NA,H,NA,1,NA,0,NA,NA,18,NA,NA,NA,NA,0,0,0,0,0,0,100,100,100,95,97.5,100,90,95,100,85,90,95,NA,19.3,NA,NA,0.2,NA,NA,0.5,NA,NA,1.3,NA,NA,5.6,NA,NA,11.7,NA,NA,52.2,NA,NA,NA,NA,NA,NA,NA,27,28.5,30,NA,NA,NA,2,3.5,5,NA,NA,NA,1.3,1.35,1.4,NA,NA,NA,NA,1.54,NA,NA,4,9,14,0.18,0.2,0.22,NA,NA,NA,NA,32.3,NA,NA,19.3,NA,NA,45,NA,3,4.5,5.9,35,40,45,15,20,25,12,18,25,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,20,25,30,NA,NA,NA,NA,NA,NA,5.1,5.8,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897026,42963483
H2,NA,H,NA,2,NA,18,NA,NA,74,NA,NA,NA,NA,0,0,0,0,0,0,100,100,100,90,95,100,90,95,100,80,87.5,95,NA,17.1,NA,NA,1.5,NA,NA,2.1,NA,NA,2.9,NA,NA,5.3,NA,NA,5.3,NA,NA,27.9,NA,NA,NA,NA,NA,NA,NA,50,55,60,NA,NA,NA,1,1.5,2,NA,NA,NA,1.3,1.35,1.4,NA,NA,NA,NA,1.69,NA,NA,0.01,0.2,0.42,0.03,0.04,0.05,NA,NA,NA,NA,39.8,NA,NA,30.1,NA,NA,45,NA,6,7.5,8.9,55,65,75,25,35,45,22,35,50,0.37,0.37,0,0,0,0,0,0,0,0,0,0,0,0,35,40,45,NA,NA,NA,NA,NA,NA,6.1,6.3,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897026,42963484
H3,NA,H,NA,3,NA,74,NA,NA,152,NA,NA,NA,NA,0,0,0,0,0,0,100,100,100,90,95,100,90,95,100,75,85,95,NA,18.7,NA,NA,0.2,NA,NA,0.5,NA,NA,1.3,NA,NA,5.4,NA,NA,11.3,NA,NA,47.8,NA,NA,NA,NA,NA,NA,NA,27,33.5,40,NA,NA,NA,0,0.5,1,NA,NA,NA,1.3,1.35,1.4,NA,NA,NA,NA,1.55,NA,NA,1.4,3,4,0.17,0.19,0.2,NA,NA,NA,NA,31.3,NA,NA,18.2,NA,NA,45,NA,3,4.5,5.9,50,57.5,65,20,27.5,35,16,26,39,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,20,25,30,NA,NA,NA,NA,NA,NA,6.6,7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897026,42963485
H1,NA,H,NA,1,NA,0,NA,NA,38,NA,NA,NA,NA,0,0,0,0,5,10,65,72.5,80,60,67.5,75,55,62.5,70,50,55,60,NA,20,NA,NA,0.2,NA,NA,0.5,NA,NA,1.3,NA,NA,5.8,NA,NA,12.2,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,27,31,35,NA,NA,NA,2,3.5,5,NA,NA,NA,1.3,1.35,1.4,NA,NA,NA,NA,1.6,NA,NA,1.4,3,4,0.16,0.18,0.19,NA,NA,NA,NA,26,NA,NA,16.2,NA,NA,35,NA,3,4.5,5.9,35,37.5,40,10,12.5,15,2,4,7,0.2,0.37,0,0,0,0,0,0,0,0,0,0,0,0,20,27.5,35,NA,NA,NA,NA,NA,NA,5.1,5.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897025,42963479
H2,NA,H,NA,2,NA,38,NA,NA,71,NA,NA,NA,NA,0,0,0,0,3,5,60,70,80,55,65,75,50,60,70,50,57.5,65,NA,17.1,NA,NA,1.5,NA,NA,2.1,NA,NA,2.9,NA,NA,5.3,NA,NA,5.3,NA,NA,27.9,NA,NA,NA,NA,NA,NA,NA,50,55,60,NA,NA,NA,0.5,1.25,2,NA,NA,NA,1.3,1.35,1.4,NA,NA,NA,NA,1.78,NA,NA,0.01,0.2,0.42,0.11,0.13,0.14,NA,NA,NA,NA,31.5,NA,NA,23.6,NA,NA,35,NA,6,7.5,8.9,60,70,80,35,42.5,50,13,21,32,0.1,0.24,0,0,0,0,0,0,0,0,0,0,0,0,35,40,45,NA,NA,NA,NA,NA,NA,5.6,6.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897025,42963480
H3,NA,H,NA,3,NA,71,NA,NA,104,NA,NA,NA,NA,0,0,0,5,8,10,20,30,40,15,25,35,15,25,35,10,17.5,25,NA,35.4,NA,NA,3.1,NA,NA,4.4,NA,NA,6.1,NA,NA,11.2,NA,NA,10.6,NA,NA,33.6,NA,NA,NA,NA,NA,NA,NA,27,31,35,NA,NA,NA,0.2,0.6,1,NA,NA,NA,1.3,1.35,1.4,NA,NA,NA,NA,1.91,NA,NA,1.4,3,4,0.07,0.1,0.13,NA,NA,NA,NA,11.8,NA,NA,6.8,NA,NA,17,NA,3,4.5,5.9,35,37.5,40,10,12.5,15,0,0,0,0.1,0.32,0,0,0,0,0,0,0,0,0,0,0,0,20,22.5,25,NA,NA,NA,NA,NA,NA,5.6,6.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897025,42963481
H4,NA,H,NA,4,NA,104,NA,NA,152,NA,NA,NA,NA,0,0,0,5,10,15,20,30,40,15,25,35,10,20,30,0,2.5,5,NA,96,NA,NA,0.7,NA,NA,13.1,NA,NA,37.2,NA,NA,37.8,NA,NA,7.2,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,0,2.5,5,NA,NA,NA,0.2,0.35,0.5,NA,NA,NA,1.3,1.35,1.4,NA,NA,NA,NA,1.52,NA,NA,42,92,141,0.03,0.04,0.05,NA,4.4,NA,NA,2.8,NA,NA,0.7,NA,NA,17,NA,0,1.5,2.9,0,7,14,0,0,0,0,0,0,0.02,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5,NA,NA,NA,NA,NA,NA,5.6,6.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897025,42963482
H1,NA,H,NA,1,NA,0,NA,NA,104,NA,NA,NA,NA,0,0,0,0,0,0,100,100,100,95,97.5,100,95,97.5,100,85,90,95,NA,11.4,NA,NA,1,NA,NA,1.4,NA,NA,1.9,NA,NA,3.5,NA,NA,3.6,NA,NA,26.1,NA,NA,NA,NA,NA,NA,NA,55,62.5,70,NA,NA,NA,4,6,8,NA,NA,NA,1.1,1.2,1.3,NA,NA,NA,NA,1.49,NA,NA,0.01,0.2,0.42,0.14,0.15,0.16,NA,NA,NA,NA,44.7,NA,NA,36.6,NA,NA,49,NA,6,7.5,8.9,70,80,90,40,50,60,38,52,67,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,45,55,65,NA,NA,NA,NA,NA,NA,5.6,6.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14897024,42963477
