monthseq,month,flodfreqcl,floddurcl,pondfreqcl,ponddurcl,ponddep.l,ponddep.r,ponddep.h,dlyavgprecip.l,dlyavgprecip.r,dlyavgprecip.h,dlyavgpotet.l,dlyavgpotet.r,dlyavgpotet.h,cokey,comonthkey
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896869,156223212
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896869,156223213
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896869,156223214
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896869,156223215
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896869,156223216
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896869,156223217
4,April,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896865,156223158
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896865,156223159
12,December,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896865,156223160
2,February,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896865,156223161
1,January,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896865,156223162
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896865,156223163
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896865,156223164
3,March,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896865,156223165
5,May,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896865,156223166
11,November,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896865,156223167
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896865,156223168
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896865,156223169
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896864,156223146
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896864,156223147
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896864,156223148
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896864,156223149
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896864,156223150
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896864,156223151
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896864,156223152
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896864,156223153
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896864,156223154
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896864,156223155
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896864,156223156
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896864,156223157
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896863,156223134
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896863,156223135
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896863,156223136
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896863,156223137
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896863,156223138
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896863,156223139
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896863,156223140
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896863,156223141
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896863,156223142
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896863,156223143
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896863,156223144
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896863,156223145
4,April,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896862,156223122
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896862,156223123
12,December,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896862,156223124
2,February,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896862,156223125
1,January,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896862,156223126
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896862,156223127
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896862,156223128
3,March,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896862,156223129
5,May,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896862,156223130
11,November,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896862,156223131
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896862,156223132
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896862,156223133
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896861,156223110
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896861,156223111
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896861,156223112
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896861,156223113
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896861,156223114
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896861,156223115
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896861,156223116
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896861,156223117
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896861,156223118
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896861,156223119
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896861,156223120
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896861,156223121
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897172,156226842
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897172,156226843
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897172,156226844
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897172,156226845
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897172,156226846
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897172,156226847
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897172,156226848
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897172,156226849
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897172,156226850
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897172,156226851
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897172,156226852
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897172,156226853
4,April,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897169,156226806
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897169,156226807
12,December,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897169,156226808
2,February,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897169,156226809
1,January,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897169,156226810
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897169,156226811
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897169,156226812
3,March,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897169,156226813
5,May,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897169,156226814
11,November,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897169,156226815
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897169,156226816
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897169,156226817
4,April,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897168,156226794
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897168,156226795
12,December,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897168,156226796
2,February,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897168,156226797
1,January,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897168,156226798
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897168,156226799
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897168,156226800
3,March,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897168,156226801
5,May,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897168,156226802
11,November,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897168,156226803
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897168,156226804
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897168,156226805
4,April,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897167,156226782
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897167,156226783
12,December,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897167,156226784
2,February,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897167,156226785
1,January,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897167,156226786
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897167,156226787
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897167,156226788
3,March,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897167,156226789
5,May,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897167,156226790
11,November,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897167,156226791
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897167,156226792
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897167,156226793
4,April,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897166,156226770
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897166,156226771
12,December,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897166,156226772
2,February,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897166,156226773
1,January,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897166,156226774
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897166,156226775
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897166,156226776
3,March,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897166,156226777
5,May,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897166,156226778
11,November,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897166,156226779
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897166,156226780
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897166,156226781
4,April,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897165,156226758
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897165,156226759
12,December,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897165,156226760
2,February,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897165,156226761
1,January,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897165,156226762
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897165,156226763
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897165,156226764
3,March,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897165,156226765
5,May,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897165,156226766
11,November,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897165,156226767
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897165,156226768
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897165,156226769
4,April,Frequent,Brief (2 to 7 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897161,156226710
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897161,156226711
12,December,Frequent,Brief (2 to 7 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897161,156226712
2,February,Frequent,Brief (2 to 7 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897161,156226713
1,January,Frequent,Brief (2 to 7 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897161,156226714
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897161,156226715
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897161,156226716
3,March,Frequent,Brief (2 to 7 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897161,156226717
5,May,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897161,156226718
11,November,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897161,156226719
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897161,156226720
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897161,156226721
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897160,156226698
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897160,156226699
12,December,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897160,156226700
2,February,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897160,156226701
1,January,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897160,156226702
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897160,156226703
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897160,156226704
3,March,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897160,156226705
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897160,156226706
11,November,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897160,156226707
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897160,156226708
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897160,156226709
4,April,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897159,156226686
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897159,156226687
12,December,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897159,156226688
2,February,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897159,156226689
1,January,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897159,156226690
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897159,156226691
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897159,156226692
3,March,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897159,156226693
5,May,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897159,156226694
11,November,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897159,156226695
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897159,156226696
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897159,156226697
1,January,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897158,156226674
2,February,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897158,156226675
3,March,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897158,156226676
4,April,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897158,156226677
5,May,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897158,156226678
6,June,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897158,156226679
7,July,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897158,156226680
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897158,156226681
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897158,156226682
10,October,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897158,156226683
11,November,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897158,156226684
12,December,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897158,156226685
4,April,Occasional,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897157,156226662
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897157,156226663
12,December,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897157,156226664
2,February,Occasional,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897157,156226665
1,January,Occasional,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897157,156226666
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897157,156226667
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897157,156226668
3,March,Occasional,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897157,156226669
5,May,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897157,156226670
11,November,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897157,156226671
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897157,156226672
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897157,156226673
4,April,Rare,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897156,156226650
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897156,156226651
12,December,Rare,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897156,156226652
2,February,Rare,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897156,156226653
1,January,Rare,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897156,156226654
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897156,156226655
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897156,156226656
3,March,Rare,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897156,156226657
5,May,Rare,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897156,156226658
11,November,Rare,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897156,156226659
10,October,Rare,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897156,156226660
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897156,156226661
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897154,156226626
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897154,156226627
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897154,156226628
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897154,156226629
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897154,156226630
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897154,156226631
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897154,156226632
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897154,156226633
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897154,156226634
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897154,156226635
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897154,156226636
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897154,156226637
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897153,156226614
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897153,156226615
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897153,156226616
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897153,156226617
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897153,156226618
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897153,156226619
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897153,156226620
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897153,156226621
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897153,156226622
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897153,156226623
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897153,156226624
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897153,156226625
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897152,156226602
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897152,156226603
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897152,156226604
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897152,156226605
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897152,156226606
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897152,156226607
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897152,156226608
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897152,156226609
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897152,156226610
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897152,156226611
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897152,156226612
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897152,156226613
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897123,156226254
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897123,156226255
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897123,156226256
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897123,156226257
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897123,156226258
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897123,156226259
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897123,156226260
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897123,156226261
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897123,156226262
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897123,156226263
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897123,156226264
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897123,156226265
4,April,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897115,156226158
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897115,156226159
12,December,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897115,156226160
2,February,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897115,156226161
1,January,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897115,156226162
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897115,156226163
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897115,156226164
3,March,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897115,156226165
5,May,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897115,156226166
11,November,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897115,156226167
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897115,156226168
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897115,156226169
4,April,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897114,156226146
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897114,156226147
12,December,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897114,156226148
2,February,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897114,156226149
1,January,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897114,156226150
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897114,156226151
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897114,156226152
3,March,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897114,156226153
5,May,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897114,156226154
11,November,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897114,156226155
